frame,landmark,x,y,z,visibility,exercise,reps,time
29762,901,29,0.356303,0.893017,0.143547,0.752564,rest,4,30.033
29763,901,30,0.2779,0.896907,0.194144,0.816997,rest,4,30.033
29764,901,31,0.35225,0.928134,-0.029068,0.974489,rest,4,30.033
29765,901,32,0.246318,0.929159,0.036081,0.972985,rest,4,30.033
29766,902,0,0.296088,0.178958,-0.384172,0.999995,rest,4,30.067
29767,902,1,0.30298,0.164932,-0.363883,0.999985,rest,4,30.067
29768,902,2,0.307767,0.165043,-0.363898,0.999985,rest,4,30.067
29769,902,3,0.312789,0.164949,-0.363868,0.999986,rest,4,30.067
29770,902,4,0.289259,0.166625,-0.358809,0.999981,rest,4,30.067
29771,902,5,0.284601,0.167765,-0.358811,0.999979,rest,4,30.067
29772,902,6,0.280368,0.168569,-0.358816,0.999978,rest,4,30.067
29773,902,7,0.319421,0.174043,-0.240165,0.999976,rest,4,30.067
29774,902,8,0.277231,0.178446,-0.217836,0.999942,rest,4,30.067
29775,902,9,0.305239,0.196091,-0.339007,0.999994,rest,4,30.067
29776,902,10,0.287789,0.197214,-0.332494,0.99999,rest,4,30.067
29777,902,11,0.361244,0.281801,-0.176757,0.999982,rest,4,30.067
29778,902,12,0.245461,0.292435,-0.096472,0.999906,rest,4,30.067
29779,902,13,0.372332,0.420427,-0.133572,0.995779,rest,4,30.067
29780,902,14,0.231698,0.425267,-0.022248,0.963363,rest,4,30.067
29781,902,15,0.349429,0.535147,-0.237441,0.992618,rest,4,30.067
29782,902,16,0.228894,0.535912,-0.135959,0.957843,rest,4,30.067
29783,902,17,0.349223,0.573037,-0.278696,0.98209,rest,4,30.067
29784,902,18,0.223024,0.570345,-0.170224,0.922728,rest,4,30.067
29785,902,19,0.334913,0.569313,-0.316722,0.982914,rest,4,30.067
29786,902,20,0.230684,0.57068,-0.213843,0.927523,rest,4,30.067
29787,902,21,0.332032,0.556489,-0.25214,0.977767,rest,4,30.067
29788,902,22,0.235811,0.559501,-0.155829,0.920464,rest,4,30.067
29789,902,23,0.340784,0.521946,-0.026591,0.999658,rest,4,30.067
29790,902,24,0.269562,0.522353,0.02649,0.99962,rest,4,30.067
29791,902,25,0.342194,0.717945,-0.04059,0.992569,rest,4,30.067
29792,902,26,0.271517,0.714824,0.026016,0.98811,rest,4,30.067
29793,902,27,0.357099,0.87715,0.136707,0.988962,rest,4,30.067
29794,902,28,0.270049,0.880718,0.187136,0.983697,rest,4,30.067
29795,902,29,0.356305,0.892508,0.142435,0.756404,rest,4,30.067
29796,902,30,0.27763,0.896933,0.192773,0.820007,rest,4,30.067
29797,902,31,0.351906,0.928118,-0.030555,0.97498,rest,4,30.067
29798,902,32,0.245556,0.929121,0.036805,0.973302,rest,4,30.067
29799,903,0,0.295843,0.179043,-0.38448,0.999995,rest,4,30.1
29800,903,1,0.302851,0.164969,-0.364881,0.999985,rest,4,30.1
29801,903,2,0.307601,0.165079,-0.364877,0.999986,rest,4,30.1
29802,903,3,0.312654,0.164993,-0.36485,0.999987,rest,4,30.1
29803,903,4,0.289148,0.166646,-0.359426,0.999981,rest,4,30.1
29804,903,5,0.284478,0.167769,-0.359416,0.99998,rest,4,30.1
29805,903,6,0.280252,0.168569,-0.359424,0.999979,rest,4,30.1
29806,903,7,0.319293,0.174111,-0.244441,0.999976,rest,4,30.1
29807,903,8,0.277161,0.178447,-0.218306,0.999944,rest,4,30.1
29808,903,9,0.304815,0.19616,-0.340392,0.999994,rest,4,30.1
29809,903,10,0.28743,0.197269,-0.332735,0.99999,rest,4,30.1
29810,903,11,0.361233,0.281802,-0.181579,0.999982,rest,4,30.1
29811,903,12,0.245436,0.292354,-0.098839,0.999907,rest,4,30.1
29812,903,13,0.372591,0.420204,-0.135087,0.995936,rest,4,30.1
29813,903,14,0.231847,0.423907,-0.028854,0.963339,rest,4,30.1
29814,903,15,0.345403,0.531657,-0.239574,0.992903,rest,4,30.1
29815,903,16,0.233103,0.532978,-0.146545,0.957324,rest,4,30.1
29816,903,17,0.344057,0.569485,-0.281469,0.98271,rest,4,30.1
29817,903,18,0.227575,0.56551,-0.182782,0.921988,rest,4,30.1
29818,903,19,0.32927,0.563259,-0.31736,0.98347,rest,4,30.1
29819,903,20,0.236211,0.56493,-0.223227,0.92658,rest,4,30.1
29820,903,21,0.327486,0.551336,-0.253458,0.978359,rest,4,30.1
29821,903,22,0.241667,0.554829,-0.164999,0.919288,rest,4,30.1
29822,903,23,0.340771,0.520242,-0.026293,0.999666,rest,4,30.1
29823,903,24,0.269601,0.522146,0.026186,0.999628,rest,4,30.1
29824,903,25,0.34243,0.717028,-0.042197,0.99271,rest,4,30.1
29825,903,26,0.271489,0.714595,0.025007,0.988219,rest,4,30.1
29826,903,27,0.357097,0.877146,0.127178,0.989149,rest,4,30.1
29827,903,28,0.270078,0.880853,0.182142,0.983912,rest,4,30.1
29828,903,29,0.356036,0.892492,0.131989,0.762074,rest,4,30.1
29829,903,30,0.2779,0.896883,0.186852,0.821983,rest,4,30.1
29830,903,31,0.35208,0.928116,-0.039804,0.97549,rest,4,30.1
29831,903,32,0.245689,0.929573,0.035406,0.973598,rest,4,30.1
29832,904,0,0.295742,0.179236,-0.359068,0.999995,rest,4,30.133
29833,904,1,0.302803,0.165248,-0.339382,0.999985,rest,4,30.133
29834,904,2,0.307548,0.165387,-0.339396,0.999986,rest,4,30.133
29835,904,3,0.312589,0.165372,-0.33938,0.999987,rest,4,30.133
29836,904,4,0.289123,0.166862,-0.334243,0.999981,rest,4,30.133
29837,904,5,0.284475,0.167932,-0.33424,0.99998,rest,4,30.133
29838,904,6,0.28023,0.168675,-0.334232,0.999979,rest,4,30.133
29839,904,7,0.319185,0.174534,-0.221743,0.999977,rest,4,30.133
29840,904,8,0.277133,0.178496,-0.199043,0.999945,rest,4,30.133
29841,904,9,0.304531,0.196347,-0.315847,0.999994,rest,4,30.133
29842,904,10,0.287303,0.197366,-0.309442,0.99999,rest,4,30.133
29843,904,11,0.360872,0.281766,-0.167366,0.999983,rest,4,30.133
29844,904,12,0.245177,0.292251,-0.079556,0.999907,rest,4,30.133
29845,904,13,0.373017,0.420036,-0.133035,0.996117,rest,4,30.133
29846,904,14,0.231869,0.419852,-0.010567,0.962255,rest,4,30.133
29847,904,15,0.340297,0.520718,-0.240127,0.993246,rest,4,30.133
29848,904,16,0.23615,0.525355,-0.129327,0.955791,rest,4,30.133
29849,904,17,0.336141,0.558402,-0.284132,0.983471,rest,4,30.133
29850,904,18,0.230834,0.556021,-0.165631,0.91985,rest,4,30.133
29851,904,19,0.32254,0.551661,-0.31755,0.984165,rest,4,30.133
29852,904,20,0.239508,0.554848,-0.204012,0.92422,rest,4,30.133
29853,904,21,0.321936,0.541175,-0.253422,0.979113,rest,4,30.133
29854,904,22,0.245091,0.546328,-0.147005,0.916499,rest,4,30.133
29855,904,23,0.340939,0.516415,-0.025914,0.999667,rest,4,30.133
29856,904,24,0.270089,0.51902,0.025809,0.99963,rest,4,30.133
29857,904,25,0.342467,0.714261,-0.041769,0.992749,rest,4,30.133
29858,904,26,0.272142,0.713326,0.01942,0.988175,rest,4,30.133
29859,904,27,0.357065,0.87752,0.094494,0.989243,rest,4,30.133
29860,904,28,0.270072,0.881362,0.144074,0.983995,rest,4,30.133
29861,904,29,0.355869,0.892911,0.095537,0.766826,rest,4,30.133
29862,904,30,0.277883,0.897761,0.145421,0.822617,rest,4,30.133
29863,904,31,0.352088,0.928219,-0.074979,0.975827,rest,4,30.133
29864,904,32,0.245798,0.930319,-0.008356,0.973574,rest,4,30.133
29865,905,0,0.295586,0.179269,-0.369966,0.999995,rest,4,30.167
29866,905,1,0.302754,0.165326,-0.350367,0.999985,rest,4,30.167
29867,905,2,0.30748,0.165494,-0.350391,0.999986,rest,4,30.167
29868,905,3,0.312504,0.165542,-0.350371,0.999987,rest,4,30.167
29869,905,4,0.289111,0.166876,-0.345426,0.999982,rest,4,30.167
29870,905,5,0.284489,0.16793,-0.345424,0.99998,rest,4,30.167
29871,905,6,0.280236,0.168651,-0.345425,0.999979,rest,4,30.167
29872,905,7,0.319092,0.174795,-0.2283,0.999977,rest,4,30.167
29873,905,8,0.277131,0.178445,-0.208927,0.999947,rest,4,30.167
29874,905,9,0.304146,0.196377,-0.326082,0.999994,rest,4,30.167
29875,905,10,0.287118,0.197362,-0.320112,0.999991,rest,4,30.167
29876,905,11,0.360664,0.281765,-0.15933,0.999983,rest,4,30.167
29877,905,12,0.24515,0.291557,-0.088219,0.999909,rest,4,30.167
29878,905,13,0.37528,0.419646,-0.115541,0.996275,rest,4,30.167
29879,905,14,0.231081,0.413574,-0.016736,0.962794,rest,4,30.167
29880,905,15,0.33598,0.504882,-0.233962,0.993504,rest,4,30.167
29881,905,16,0.238693,0.511191,-0.136137,0.955873,rest,4,30.167
29882,905,17,0.328066,0.540172,-0.279931,0.983984,rest,4,30.167
29883,905,18,0.235252,0.538776,-0.177696,0.919982,rest,4,30.167
29884,905,19,0.315863,0.531385,-0.309716,0.984607,rest,4,30.167
29885,905,20,0.24384,0.534211,-0.211536,0.924071,rest,4,30.167
29886,905,21,0.316442,0.520853,-0.24579,0.979477,rest,4,30.167
29887,905,22,0.248339,0.525829,-0.151134,0.915846,rest,4,30.167
29888,905,23,0.340968,0.5151,-0.023891,0.999669,rest,4,30.167
29889,905,24,0.270608,0.517366,0.02379,0.999635,rest,4,30.167
29890,905,25,0.3433,0.712325,-0.038096,0.992905,rest,4,30.167
29891,905,26,0.272144,0.711031,0.016657,0.988406,rest,4,30.167
29892,905,27,0.356181,0.877658,0.102082,0.989496,rest,4,30.167
29893,905,28,0.270109,0.881978,0.146517,0.984424,rest,4,30.167
29894,905,29,0.353311,0.89325,0.103769,0.773062,rest,4,30.167
29895,905,30,0.278291,0.898463,0.148589,0.825818,rest,4,30.167
29896,905,31,0.352091,0.928584,-0.07156,0.976475,rest,4,30.167
29897,905,32,0.245904,0.931576,-0.01141,0.974183,rest,4,30.167
29898,906,0,0.295588,0.179089,-0.350492,0.999995,rest,4,30.2
29899,906,1,0.302789,0.16528,-0.326862,0.999985,rest,4,30.2
29900,906,2,0.307509,0.165465,-0.326868,0.999986,rest,4,30.2
29901,906,3,0.312511,0.165535,-0.326859,0.999987,rest,4,30.2
29902,906,4,0.289199,0.166686,-0.325203,0.999982,rest,4,30.2
29903,906,5,0.28474,0.167593,-0.32521,0.99998,rest,4,30.2
29904,906,6,0.280438,0.168221,-0.325189,0.999979,rest,4,30.2
29905,906,7,0.319102,0.174839,-0.18787,0.999977,rest,4,30.2
29906,906,8,0.277245,0.178231,-0.181817,0.999948,rest,4,30.2
29907,906,9,0.304113,0.196289,-0.299356,0.999994,rest,4,30.2
29908,906,10,0.287127,0.197128,-0.29763,0.999991,rest,4,30.2
29909,906,11,0.360357,0.281365,-0.110204,0.999984,rest,4,30.2
29910,906,12,0.245087,0.290381,-0.061212,0.999911,rest,4,30.2
29911,906,13,0.378923,0.415723,-0.070375,0.996356,rest,4,30.2
29912,906,14,0.230239,0.40619,0.001373,0.962907,rest,4,30.2
29913,906,15,0.333852,0.48538,-0.206665,0.993587,rest,4,30.2
29914,906,16,0.241578,0.491378,-0.134132,0.955125,rest,4,30.2
29915,906,17,0.324201,0.520054,-0.255001,0.984065,rest,4,30.2
29916,906,18,0.240594,0.521007,-0.177475,0.918898,rest,4,30.2
29917,906,19,0.311197,0.507096,-0.28404,0.984617,rest,4,30.2
29918,906,20,0.249952,0.512327,-0.212556,0.922726,rest,4,30.2
29919,906,21,0.312914,0.495997,-0.21879,0.979178,rest,4,30.2
29920,906,22,0.253148,0.502548,-0.150357,0.913432,rest,4,30.2
29921,906,23,0.340865,0.514253,-0.020076,0.999673,rest,4,30.2
29922,906,24,0.270589,0.51672,0.019999,0.999641,rest,4,30.2
29923,906,25,0.343605,0.711911,-0.032314,0.993058,rest,4,30.2
29924,906,26,0.272123,0.710436,0.009349,0.988689,rest,4,30.2
29925,906,27,0.356117,0.878595,0.105124,0.989845,rest,4,30.2
29926,906,28,0.270155,0.882308,0.149371,0.984979,rest,4,30.2
29927,906,29,0.352663,0.894856,0.108371,0.779842,rest,4,30.2
29928,906,30,0.278515,0.899113,0.152157,0.829246,rest,4,30.2
29929,906,31,0.3521,0.928862,-0.066479,0.977378,rest,4,30.2
29930,906,32,0.247967,0.932557,-0.014039,0.97507,rest,4,30.2
29931,907,0,0.29565,0.178322,-0.397804,0.999995,rest,4,30.233
29932,907,1,0.302975,0.164817,-0.374036,0.999984,rest,4,30.233
29933,907,2,0.307748,0.165028,-0.374041,0.999984,rest,4,30.233
29934,907,3,0.312625,0.165197,-0.374063,0.999985,rest,4,30.233
29935,907,4,0.28941,0.165883,-0.37564,0.999981,rest,4,30.233
29936,907,5,0.28512,0.166599,-0.375678,0.99998,rest,4,30.233
29937,907,6,0.280747,0.167195,-0.375663,0.999979,rest,4,30.233
29938,907,7,0.319297,0.174706,-0.219141,0.999974,rest,4,30.233
29939,907,8,0.277293,0.177622,-0.232232,0.999948,rest,4,30.233
29940,907,9,0.304136,0.195915,-0.340606,0.999994,rest,4,30.233
29941,907,10,0.28716,0.196614,-0.343528,0.99999,rest,4,30.233
29942,907,11,0.360259,0.279579,-0.133266,0.999981,rest,4,30.233
29943,907,12,0.244745,0.288936,-0.107325,0.999908,rest,4,30.233
29944,907,13,0.38343,0.413176,-0.08505,0.996097,rest,4,30.233
29945,907,14,0.228977,0.407999,-0.047777,0.962599,rest,4,30.233
29946,907,15,0.330115,0.466766,-0.207483,0.992302,rest,4,30.233
29947,907,16,0.251358,0.479295,-0.180998,0.951065,rest,4,30.233
29948,907,17,0.31625,0.497217,-0.250563,0.980767,rest,4,30.233
29949,907,18,0.25791,0.507239,-0.224381,0.912442,rest,4,30.233
29950,907,19,0.304583,0.482534,-0.276142,0.981226,rest,4,30.233
29951,907,20,0.264134,0.493787,-0.255801,0.915995,rest,4,30.233
29952,907,21,0.307364,0.473328,-0.218198,0.974242,rest,4,30.233
29953,907,22,0.26413,0.484704,-0.195388,0.904738,rest,4,30.233
29954,907,23,0.340867,0.513437,-0.015274,0.999652,rest,4,30.233
29955,907,24,0.270657,0.515809,0.015162,0.99962,rest,4,30.233
29956,907,25,0.34397,0.708063,-0.009982,0.993285,rest,4,30.233
29957,907,26,0.271722,0.706353,0.015211,0.989109,rest,4,30.233
29958,907,27,0.356038,0.878588,0.140249,0.990314,rest,4,30.233
29959,907,28,0.269828,0.88183,0.169656,0.985688,rest,4,30.233
29960,907,29,0.352515,0.895306,0.143585,0.788505,rest,4,30.233
29961,907,30,0.277792,0.899052,0.173982,0.833296,rest,4,30.233
29962,907,31,0.352773,0.928863,-0.039214,0.97844,rest,4,30.233
29963,907,32,0.249923,0.932148,0.002855,0.976189,rest,4,30.233
29964,908,0,0.295924,0.17661,-0.396839,0.999992,rest,4,30.267
29965,908,1,0.303151,0.163881,-0.372498,0.999979,rest,4,30.267
29966,908,2,0.307983,0.164053,-0.372517,0.999979,rest,4,30.267
29967,908,3,0.312714,0.164256,-0.372545,0.99998,rest,4,30.267
29968,908,4,0.289552,0.164775,-0.373613,0.999975,rest,4,30.267
29969,908,5,0.285305,0.165438,-0.373644,0.999973,rest,4,30.267
29970,908,6,0.280861,0.166099,-0.373639,0.999973,rest,4,30.267
29971,908,7,0.319374,0.174078,-0.219997,0.999966,rest,4,30.267
29972,908,8,0.27727,0.177152,-0.230036,0.999937,rest,4,30.267
29973,908,9,0.304418,0.194835,-0.340447,0.999991,rest,4,30.267
29974,908,10,0.287291,0.195597,-0.342931,0.999987,rest,4,30.267
29975,908,11,0.360297,0.278988,-0.12876,0.999975,rest,4,30.267
29976,908,12,0.243868,0.288799,-0.109141,0.999868,rest,4,30.267
29977,908,13,0.386169,0.412755,-0.093304,0.995616,rest,4,30.267
29978,908,14,0.228025,0.408138,-0.078272,0.954604,rest,4,30.267
29979,908,15,0.32588,0.452111,-0.226017,0.989918,rest,4,30.267
29980,908,16,0.259467,0.464,-0.238975,0.930598,rest,4,30.267
29981,908,17,0.307991,0.471605,-0.271765,0.975087,rest,4,30.267
29982,908,18,0.269925,0.48528,-0.286297,0.88746,rest,4,30.267
29983,908,19,0.298527,0.458029,-0.28094,0.975447,rest,4,30.267
29984,908,20,0.273323,0.470991,-0.314139,0.890766,rest,4,30.267
29985,908,21,0.303679,0.450193,-0.231921,0.96625,rest,4,30.267
29986,908,22,0.271703,0.462707,-0.253179,0.87622,rest,4,30.267
29987,908,23,0.340888,0.513759,-0.008256,0.999599,rest,4,30.267
29988,908,24,0.270436,0.516211,0.008159,0.999543,rest,4,30.267
29989,908,25,0.344336,0.707889,-0.010355,0.99334,rest,4,30.267
29990,908,26,0.271719,0.706193,0.014123,0.989198,rest,4,30.267
29991,908,27,0.356021,0.879143,0.17174,0.990482,rest,4,30.267
29992,908,28,0.269873,0.881852,0.186158,0.985973,rest,4,30.267
29993,908,29,0.352347,0.896858,0.178488,0.794336,rest,4,30.267
29994,908,30,0.277771,0.89915,0.192712,0.832294,rest,4,30.267
29995,908,31,0.353571,0.92916,-0.008396,0.978868,rest,4,30.267
29996,908,32,0.255131,0.932107,0.015381,0.976524,rest,4,30.267
29997,909,0,0.295933,0.176344,-0.394726,0.999985,rest,4,30.3
29998,909,1,0.303157,0.163764,-0.368984,0.999964,rest,4,30.3
29999,909,2,0.307987,0.163944,-0.369032,0.999963,rest,4,30.3
30000,909,3,0.312716,0.164163,-0.369111,0.999966,rest,4,30.3
30001,909,4,0.289559,0.164669,-0.373179,0.999961,rest,4,30.3
30002,909,5,0.285313,0.165354,-0.37319,0.999958,rest,4,30.3
30003,909,6,0.280862,0.166065,-0.373165,0.999959,rest,4,30.3
30004,909,7,0.319369,0.174073,-0.21555,0.999941,rest,4,30.3
30005,909,8,0.277183,0.177164,-0.22956,0.999913,rest,4,30.3
30006,909,9,0.304459,0.194711,-0.335256,0.999983,rest,4,30.3
30007,909,10,0.287298,0.195473,-0.340289,0.999977,rest,4,30.3
30008,909,11,0.360296,0.278603,-0.119367,0.99995,rest,4,30.3
30009,909,12,0.243553,0.288578,-0.10811,0.999825,rest,4,30.3
30010,909,13,0.38776,0.410894,-0.096026,0.99348,rest,4,30.3
30011,909,14,0.228135,0.40859,-0.090426,0.945964,rest,4,30.3
30012,909,15,0.327409,0.441969,-0.254574,0.979869,rest,4,30.3
30013,909,16,0.263925,0.448325,-0.260009,0.910217,rest,4,30.3
30014,909,17,0.312336,0.454951,-0.300176,0.957279,rest,4,30.3
30015,909,18,0.274845,0.460073,-0.306746,0.863147,rest,4,30.3
30016,909,19,0.304405,0.439902,-0.314478,0.957412,rest,4,30.3
30017,909,20,0.277029,0.447268,-0.332839,0.866236,rest,4,30.3
30018,909,21,0.30916,0.43499,-0.262606,0.944051,rest,4,30.3
30019,909,22,0.275747,0.442642,-0.273686,0.848238,rest,4,30.3
30020,909,23,0.342005,0.513221,-0.006763,0.999476,rest,4,30.3
30021,909,24,0.27065,0.515978,0.006686,0.999424,rest,4,30.3
30022,909,25,0.347017,0.704011,-0.013144,0.993276,rest,4,30.3
30023,909,26,0.271721,0.704302,0.012592,0.989323,rest,4,30.3
30024,909,27,0.355977,0.879098,0.158432,0.990538,rest,4,30.3
30025,909,28,0.270606,0.881538,0.18087,0.986356,rest,4,30.3
30026,909,29,0.351779,0.897383,0.163634,0.798997,rest,4,30.3
30027,909,30,0.278221,0.899124,0.186389,0.834203,rest,4,30.3
30028,909,31,0.355977,0.929124,-0.020984,0.97911,rest,4,30.3
30029,909,32,0.256521,0.930985,0.012256,0.976967,rest,4,30.3
30030,910,0,0.295857,0.176577,-0.397754,0.999982,rest,4,30.333
30031,910,1,0.30313,0.16407,-0.372053,0.99996,rest,4,30.333
30032,910,2,0.307978,0.164343,-0.372101,0.999958,rest,4,30.333
30033,910,3,0.312713,0.16457,-0.372178,0.999962,rest,4,30.333
30034,910,4,0.289476,0.165128,-0.375031,0.999957,rest,4,30.333
30035,910,5,0.285207,0.165961,-0.375055,0.999953,rest,4,30.333
30036,910,6,0.280716,0.166756,-0.375044,0.999955,rest,4,30.333
30037,910,7,0.319432,0.174651,-0.217641,0.999934,rest,4,30.333
30038,910,8,0.277079,0.177975,-0.228546,0.999907,rest,4,30.333
30039,910,9,0.304466,0.194954,-0.337811,0.99998,rest,4,30.333
30040,910,10,0.287212,0.195737,-0.342351,0.999974,rest,4,30.333
30041,910,11,0.360699,0.279631,-0.122499,0.999935,rest,4,30.333
30042,910,12,0.243334,0.289375,-0.110199,0.9998,rest,4,30.333
30043,910,13,0.38849,0.411081,-0.16227,0.992111,rest,4,30.333
30044,910,14,0.22815,0.410671,-0.134044,0.939544,rest,4,30.333
30045,910,15,0.326053,0.432347,-0.380406,0.974036,rest,4,30.333
30046,910,16,0.270041,0.441517,-0.346305,0.893023,rest,4,30.333
30047,910,17,0.309862,0.440694,-0.435232,0.945868,rest,4,30.333
30048,910,18,0.280171,0.449277,-0.398898,0.842143,rest,4,30.333
30049,910,19,0.303683,0.426106,-0.444247,0.945854,rest,4,30.333
30050,910,20,0.281685,0.436893,-0.41912,0.844634,rest,4,30.333
30051,910,21,0.309759,0.423264,-0.387236,0.928539,rest,4,30.333
30052,910,22,0.280757,0.433247,-0.358354,0.82246,rest,4,30.333
30053,910,23,0.343529,0.51321,-0.006028,0.999408,rest,4,30.333
30054,910,24,0.271508,0.51598,0.005937,0.999349,rest,4,30.333
30055,910,25,0.347955,0.699341,-0.010517,0.993107,rest,4,30.333
30056,910,26,0.271745,0.701636,0.015986,0.989377,rest,4,30.333
30057,910,27,0.355343,0.87879,0.163815,0.99055,rest,4,30.333
30058,910,28,0.271046,0.879593,0.18958,0.986635,rest,4,30.333
30059,910,29,0.350439,0.897347,0.169711,0.803802,rest,4,30.333
30060,910,30,0.278775,0.897919,0.195617,0.834632,rest,4,30.333
30061,910,31,0.35592,0.929059,-0.018674,0.979474,rest,4,30.333
30062,910,32,0.258565,0.927662,0.019246,0.977305,rest,4,30.333
30063,911,0,0.295859,0.179419,-0.415432,0.99998,rest,4,30.367
30064,911,1,0.303133,0.166638,-0.391315,0.999958,rest,4,30.367
30065,911,2,0.30798,0.167034,-0.391358,0.999956,rest,4,30.367
30066,911,3,0.312712,0.167275,-0.391434,0.999959,rest,4,30.367
30067,911,4,0.28948,0.167803,-0.393331,0.999956,rest,4,30.367
30068,911,5,0.285234,0.168856,-0.393373,0.999952,rest,4,30.367
30069,911,6,0.280746,0.169681,-0.393364,0.999954,rest,4,30.367
30070,911,7,0.319528,0.177293,-0.234041,0.999931,rest,4,30.367
30071,911,8,0.277099,0.180587,-0.243293,0.999907,rest,4,30.367
30072,911,9,0.304512,0.197187,-0.355378,0.999978,rest,4,30.367
30073,911,10,0.287215,0.198203,-0.358456,0.999973,rest,4,30.367
30074,911,11,0.361267,0.281666,-0.125883,0.999922,rest,4,30.367
30075,911,12,0.243331,0.291709,-0.122902,0.99979,rest,4,30.367
30076,911,13,0.389268,0.414452,-0.200753,0.991172,rest,4,30.367
30077,911,14,0.226803,0.415254,-0.179141,0.940283,rest,4,30.367
30078,911,15,0.324032,0.424768,-0.43478,0.970302,rest,4,30.367
30079,911,16,0.274143,0.428845,-0.418722,0.892161,rest,4,30.367
30080,911,17,0.304983,0.426916,-0.489998,0.937762,rest,4,30.367
30081,911,18,0.285829,0.432536,-0.474906,0.838639,rest,4,30.367
30082,911,19,0.300729,0.411366,-0.495684,0.937327,rest,4,30.367
30083,911,20,0.287389,0.417672,-0.484902,0.839906,rest,4,30.367
30084,911,21,0.307634,0.410344,-0.440207,0.916432,rest,4,30.367
30085,911,22,0.285698,0.415961,-0.426672,0.813732,rest,4,30.367
30086,911,23,0.344627,0.513219,-0.007227,0.999348,rest,4,30.367
30087,911,24,0.272359,0.515981,0.007136,0.999293,rest,4,30.367
30088,911,25,0.348022,0.697809,-0.01298,0.992818,squat,4,30.367
30089,911,26,0.271691,0.700635,0.024372,0.989425,squat,4,30.367
30090,911,27,0.355147,0.878668,0.160911,0.99032,squat,4,30.367
30091,911,28,0.271112,0.879362,0.198032,0.986765,squat,4,30.367
30092,911,29,0.349914,0.897339,0.167106,0.805919,squat,4,30.367
30093,911,30,0.279313,0.897272,0.204537,0.835074,squat,4,30.367
30094,911,31,0.355856,0.929095,-0.01955,0.979549,squat,4,30.367
30095,911,32,0.258782,0.927673,0.03074,0.97739,squat,4,30.367
30096,912,0,0.295717,0.18626,-0.384913,0.999979,squat,4,30.4
30097,912,1,0.303078,0.172783,-0.361834,0.999956,squat,4,30.4
30098,912,2,0.307912,0.172852,-0.361878,0.999954,squat,4,30.4
30099,912,3,0.312662,0.173237,-0.361948,0.999957,squat,4,30.4
30100,912,4,0.289439,0.173554,-0.363134,0.999954,squat,4,30.4
30101,912,5,0.285232,0.174247,-0.363182,0.99995,squat,4,30.4
30102,912,6,0.280748,0.175137,-0.363155,0.999953,squat,4,30.4
30103,912,7,0.319534,0.183381,-0.206199,0.99993,squat,4,30.4
30104,912,8,0.277104,0.186145,-0.210745,0.999906,squat,4,30.4
30105,912,9,0.30452,0.203801,-0.324904,0.999976,squat,4,30.4
30106,912,10,0.287068,0.204257,-0.326638,0.999971,squat,4,30.4
30107,912,11,0.36142,0.284594,-0.108559,0.999917,squat,4,30.4
30108,912,12,0.243309,0.296596,-0.088164,0.999788,squat,4,30.4
30109,912,13,0.388869,0.420107,-0.184331,0.990482,squat,4,30.4
30110,912,14,0.225595,0.424261,-0.15085,0.941394,squat,4,30.4
30111,912,15,0.322877,0.418769,-0.435349,0.96914,squat,4,30.4
30112,912,16,0.268386,0.421694,-0.419021,0.894848,squat,4,30.4
30113,912,17,0.302543,0.418051,-0.493885,0.93494,squat,4,30.4
30114,912,18,0.277118,0.419834,-0.478566,0.840863,squat,4,30.4
30115,912,19,0.299779,0.402748,-0.500246,0.934329,squat,4,30.4
30116,912,20,0.279868,0.403342,-0.487881,0.84128,squat,4,30.4
30117,912,21,0.306886,0.402139,-0.441574,0.911143,squat,4,30.4
30118,912,22,0.279139,0.403175,-0.427652,0.812503,squat,4,30.4
30119,912,23,0.345278,0.514044,-0.007928,0.999303,squat,4,30.4
30120,912,24,0.272668,0.517667,0.007847,0.999257,squat,4,30.4
30121,912,25,0.349271,0.697881,-0.025379,0.99231,squat,4,30.4
30122,912,26,0.270827,0.70125,0.011816,0.989349,squat,4,30.4
30123,912,27,0.355251,0.880141,0.147697,0.989798,squat,4,30.4
30124,912,28,0.270648,0.879732,0.179058,0.986706,squat,4,30.4
30125,912,29,0.349958,0.900165,0.154444,0.807329,squat,4,30.4
30126,912,30,0.279272,0.897987,0.184837,0.835242,squat,4,30.4
30127,912,31,0.355884,0.92947,-0.03401,0.979196,squat,4,30.4
30128,912,32,0.258717,0.927972,0.00653,0.977057,squat,4,30.4
30129,913,0,0.295722,0.196763,-0.390324,0.999979,squat,4,30.433
30130,913,1,0.303178,0.181581,-0.368386,0.999958,squat,4,30.433
30131,913,2,0.308122,0.181407,-0.368409,0.999955,squat,4,30.433
30132,913,3,0.312777,0.181784,-0.368475,0.999958,squat,4,30.433
30133,913,4,0.28944,0.182652,-0.369293,0.999956,squat,4,30.433
30134,913,5,0.285219,0.18283,-0.369362,0.999952,squat,4,30.433
30135,913,6,0.280731,0.183703,-0.369336,0.999955,squat,4,30.433
30136,913,7,0.319975,0.191796,-0.212231,0.999932,squat,4,30.433
30137,913,8,0.277103,0.194824,-0.217652,0.99991,squat,4,30.433
30138,913,9,0.305028,0.214323,-0.329582,0.999976,squat,4,30.433
30139,913,10,0.287088,0.214676,-0.331465,0.999971,squat,4,30.433
30140,913,11,0.362223,0.292191,-0.118282,0.999917,squat,4,30.433
